material_id,cpse_name,cpse_material_code,category,noun,modifier,description,unit_of_measure,attribute_values,technical_spec,unspsc_code,functional_equivalent_group,common_national_material_code,is_duplicate,ai_match_confidence,best_match_material_id,best_match_cpse,best_match_code,best_match_description
279,IOCL,IO000279,Bearings,BEARING,ROLLER,BEARING-ROLLER Width:3mm,EACH,"{'Inside Diameter': '1/2""', 'Outside Diameter': '4""', 'Width': '3mm', 'Load Rating': '5KW', 'Seal Type': 'LIGHT'}","Inside Diameter: 1/2"" | Outside Diameter: 4"" | Width: 3mm | Load Rating: 5KW | Seal Type: LIGHT",31170062,277,CNMC-000277,True,87.2,277,ONGC,ON000277,ROLLER BEARING Width:3mm
698,CCL,CC000698,Instruments,PRESSURE GAUGE,SMART,PRESSURE GAUGE SMART TYPE Accuracy:STD,NOSS,"{'Range': '0-40 BAR', 'Accuracy': 'STD', 'Output Signal': 'LIGHT', 'Process Connection': 'HIGH', 'Housing Material': 'STAINLESS STEEL 316'}",Range: 0-40 BAR | Accuracy: STD | Output Signal: LIGHT | Process Connection: HIGH | Housing Material: STAINLESS STEEL 316,41000061,695,CNMC-000695,True,81.2,695,CPCL,CP000695,SMART PRESSURE GAUGE Accuracy:STD
117,GAIL,GA000117,Valves,VALVE,CHECK,"VALVE, CHECK Temperature Rating:5HP",NOSS,"{'Size': '2""', 'Pressure Rating': '600 PSI', 'Body Material': 'STAINLESS STEEL 316', 'End Connection': 'NORMAL', 'Temperature Rating': '5HP'}","Size: 2"" | Pressure Rating: 600 PSI | Body Material: STAINLESS STEEL 316 | End Connection: NORMAL | Temperature Rating: 5HP",40140061,117,CNMC-000117,True,100.0,120,CCL,CC000120,VALVE-CHECK Temperature Rating:5HP
474,GAIL,GA000474,Pumps,PUMP,SUBMERSIBLE,PUMP SUBMERSIBLE TYPE Head:LIGHT,EACH,"{'Flow Rate': '25 M3/H', 'Head': 'LIGHT', 'Power': '25HP', 'Speed': 'LIGHT', 'Impeller Material': 'STAINLESS STEEL 304'}",Flow Rate: 25 M3/H | Head: LIGHT | Power: 25HP | Speed: LIGHT | Impeller Material: STAINLESS STEEL 304,40150077,474,CNMC-000474,False,78.7,475,HPCL,HP000475,PUMP SUBMERSIBLE TYPE Speed:LIGHT
229,IOCL,IO000229,Bearings,BEARING,TAPERED ROLLER,BEARING (TAPERED ROLLER) Width:20mm,NOS,"{'Inside Diameter': '3/4""', 'Outside Diameter': '10""', 'Width': '20mm', 'Load Rating': '10KW', 'Seal Type': 'NORMAL'}","Inside Diameter: 3/4"" | Outside Diameter: 10"" | Width: 20mm | Load Rating: 10KW | Seal Type: NORMAL",31170062,229,CNMC-000229,True,89.2,234,BPCL,BP000234,BEARING TAPERED ROLLER TYPE Width:20mm
629,ONGC,ON000629,Gaskets & Seals,SEAL,GRAPHITE,seal graphite type thickness:8mm,EACH,"{'Inner Diameter': '2""', 'Outer Diameter': '2""', 'Thickness': '8mm', 'Material': 'STAINLESS STEEL 316', 'Pressure Rating': '1500 PSI'}","Inner Diameter: 2"" | Outer Diameter: 2"" | Thickness: 8mm | Material: STAINLESS STEEL 316 | Pressure Rating: 1500 PSI",31180047,627,CNMC-000627,True,86.7,627,CPCL,CP000627,SEAL (GRAPHITE) Thickness:8mm
881,BPCL,BP000881,Fasteners,SCREW,HEX HEAD,SCREW HEX HEAD CUSTOM,NOS,{},,31160062,881,CNMC-000881,False,38.8,765,CPCL,CP000765,SCREW SOCKET HEAD HEAVY
58,IOCL,IO000058,Pipes & Tubes,PIPE,STAINLESS STEEL,"PIPE, STAINLESS STEEL Length:20FT",FOOTS,"{'Diameter': '10""', 'Wall Thickness': '15mm', 'Length': '20FT', 'Material Grade': 'CARBON STEEL', 'End Type': 'STD'}","Diameter: 10"" | Wall Thickness: 15mm | Length: 20FT | Material Grade: CARBON STEEL | End Type: STD",27100067,58,CNMC-000058,False,71.8,57,NTPC,NT000057,"PIPE, STAINLESS STEEL Diameter:10"""
522,SAIL,SA000522,Electrical,CABLE,CONTROL,CABLE (CONTROL) Insulation Type:NORMAL,NOSS,"{'Voltage': '11KV', 'Current Rating': '5KW', 'Power Rating': '50HP', 'Conductor Material': 'STAINLESS STEEL 304', 'Insulation Type': 'NORMAL'}",Voltage: 11KV | Current Rating: 5KW | Power Rating: 50HP | Conductor Material: STAINLESS STEEL 304 | Insulation Type: NORMAL,26000075,522,CNMC-000522,False,60.9,520,ONGC,ON000520,CONTROL TYPE CABLE Current Rating:5KW
275,SAIL,SA000275,Bearings,BEARING,ROLLER,roller type bearing load rating:5kw,EACHS,"{'Inside Diameter': '1/2""', 'Outside Diameter': '4""', 'Width': '3mm', 'Load Rating': '5KW', 'Seal Type': 'LIGHT'}","Inside Diameter: 1/2"" | Outside Diameter: 4"" | Width: 3mm | Load Rating: 5KW | Seal Type: LIGHT",31170062,275,CNMC-000275,True,87.6,276,CCL,CC000276,BEARING-ROLLER Load Rating:5KW
319,CPCL,CP000319,Fasteners,BOLT,SOCKET HEAD,"BOLT, SOCKET HEAD Thread Pitch:HIGH",KGS,"{'Diameter': '6""', 'Length': '6M', 'Thread Pitch': 'HIGH', 'Material Grade': 'CARBON STEEL', 'Finish': 'NORMAL'}","Diameter: 6"" | Length: 6M | Thread Pitch: HIGH | Material Grade: CARBON STEEL | Finish: NORMAL",31160064,318,CNMC-000318,True,100.0,318,SAIL,SA000318,BOLT-SOCKET HEAD Thread Pitch:HIGH
612,NTPC,NT000612,Gaskets & Seals,O-RING,METAL JACKETED,METAL JACKETED O-RING Material:STAINLESS STEEL 316,NOS,"{'Inner Diameter': '1""', 'Outer Diameter': '12""', 'Thickness': '20mm', 'Material': 'STAINLESS STEEL 316', 'Pressure Rating': '300 PSI'}","Inner Diameter: 1"" | Outer Diameter: 12"" | Thickness: 20mm | Material: STAINLESS STEEL 316 | Pressure Rating: 300 PSI",31180009,612,CNMC-000612,False,63.7,613,BPCL,BP000613,O-RING (METAL JACKETED) Thickness:20mm
145,SAIL,SA000145,Valves,VALVE,PRESSURE RELIEF,PRESSURE RELIEF TYPE VALVE Temperature Rating:100HP,EACH,"{'Size': '2""', 'Pressure Rating': '600 PSI', 'Body Material': 'STAINLESS STEEL 316', 'End Connection': 'NORMAL', 'Temperature Rating': '100HP'}","Size: 2"" | Pressure Rating: 600 PSI | Body Material: STAINLESS STEEL 316 | End Connection: NORMAL | Temperature Rating: 100HP",40140061,145,CNMC-000145,False,64.1,144,HPCL,HP000144,PRESSURE RELIEF VALVE Pressure Rating:600 PSI
641,IOCL,IO000641,Gaskets & Seals,O-RING,GRAPHITE,"O-RING, GRAPHITE Thickness:20mm",EACH,"{'Inner Diameter': '4""', 'Outer Diameter': '3/4""', 'Thickness': '20mm', 'Material': 'BRONZE', 'Pressure Rating': '600 PSI'}","Inner Diameter: 4"" | Outer Diameter: 3/4"" | Thickness: 20mm | Material: BRONZE | Pressure Rating: 600 PSI",31180009,641,CNMC-000641,False,62.0,645,HPCL,HP000645,O-RING GRAPHITE TYPE Material:BRONZE
694,CCL,CC000694,Instruments,CONTROL VALVE,DIGITAL,CONTROL VALVE DIGITAL TYPE Accuracy:NORMAL,EACH,"{'Range': '0-40 BAR', 'Accuracy': 'NORMAL', 'Output Signal': 'HEAVY', 'Process Connection': 'HEAVY', 'Housing Material': 'CAST IRON'}",Range: 0-40 BAR | Accuracy: NORMAL | Output Signal: HEAVY | Process Connection: HEAVY | Housing Material: CAST IRON,41000013,692,CNMC-000692,True,85.5,692,SAIL,SA000692,CONTROL VALVE (DIGITAL) Accuracy:NORMAL
818,CCL,CC000818,Electrical,SWITCH,MV,SWITCH MV SPECIAL,EACH,{},,26000002,818,CNMC-000818,False,55.5,815,BHEL,BH000815,SWITCH MV STD
761,CPCL,CP000761,Valves,VALVE,CHECK,VALVE CHECK SPECIAL,EACH,{},,40140061,756,CNMC-000756,True,80.0,756,CPCL,CP000756,VALVE CHECK SPECIAL
370,GAIL,GA000370,Fasteners,NUT,LOCK,NUT-LOCK Length:6M,NOS,"{'Diameter': '8""', 'Length': '6M', 'Thread Pitch': 'HEAVY', 'Material Grade': 'STAINLESS STEEL 316', 'Finish': 'LIGHT'}","Diameter: 8"" | Length: 6M | Thread Pitch: HEAVY | Material Grade: STAINLESS STEEL 316 | Finish: LIGHT",31160062,370,CNMC-000370,False,65.7,371,ONGC,ON000371,"NUT, LOCK Diameter:8"""
269,BPCL,BP000269,Bearings,BEARING,SPHERICAL,SPHERICAL TYPE BEARING Seal Type:STD,NOS,"{'Inside Diameter': '8""', 'Outside Diameter': '3/4""', 'Width': '2mm', 'Load Rating': '50HP', 'Seal Type': 'STD'}","Inside Diameter: 8"" | Outside Diameter: 3/4"" | Width: 2mm | Load Rating: 50HP | Seal Type: STD",31170062,269,CNMC-000269,True,100.0,272,BHEL,BH000272,SPHERICAL TYPE BEARING Seal Type:STD
630,NTPC,NT000630,Gaskets & Seals,SEAL,GRAPHITE,SEAL GRAPHITE TYPE Pressure Rating:1500 PSI,NOS,"{'Inner Diameter': '2""', 'Outer Diameter': '2""', 'Thickness': '8mm', 'Material': 'STAINLESS STEEL 316', 'Pressure Rating': '1500 PSI'}","Inner Diameter: 2"" | Outer Diameter: 2"" | Thickness: 8mm | Material: STAINLESS STEEL 316 | Pressure Rating: 1500 PSI",31180047,630,CNMC-000630,False,64.7,629,ONGC,ON000629,seal graphite type thickness:8mm
308,ONGC,ON000308,Bearings,BEARING,TAPERED ROLLER,BEARING TAPERED ROLLER TYPE Load Rating:5HP,NOS,"{'Inside Diameter': '3/4""', 'Outside Diameter': '8""', 'Width': '3mm', 'Load Rating': '5HP', 'Seal Type': 'LIGHT'}","Inside Diameter: 3/4"" | Outside Diameter: 8"" | Width: 3mm | Load Rating: 5HP | Seal Type: LIGHT",31170062,308,CNMC-000308,False,69.8,309,GAIL,GA000309,TAPERED ROLLER TYPE BEARING Seal Type:LIGHT
424,GAIL,GA000424,Pumps,PUMP,GEAR,PUMP-GEAR Impeller Material:ALLOY STEEL,NOS,"{'Flow Rate': '50 M3/H', 'Head': 'LIGHT', 'Power': '10HP', 'Speed': 'HEAVY', 'Impeller Material': 'ALLOY STEEL'}",Flow Rate: 50 M3/H | Head: LIGHT | Power: 10HP | Speed: HEAVY | Impeller Material: ALLOY STEEL,40150077,423,CNMC-000423,True,100.0,423,BHEL,BH000423,PUMP-GEAR Impeller Material:ALLOY STEEL
311,BHEL,BH000311,Fasteners,BOLT,SOCKET HEAD,"BOLT, SOCKET HEAD Diameter:12""",KG,"{'Diameter': '12""', 'Length': '20FT', 'Thread Pitch': 'NORMAL', 'Material Grade': 'STAINLESS STEEL 304', 'Finish': 'HEAVY'}","Diameter: 12"" | Length: 20FT | Thread Pitch: NORMAL | Material Grade: STAINLESS STEEL 304 | Finish: HEAVY",31160064,310,CNMC-000310,True,85.6,310,SAIL,SA000310,"socket head type bolt diameter:12"""
355,ONGC,ON000355,Fasteners,STUD,HEX HEAD,"HEX HEAD STUD Diameter:1""",NOS,"{'Diameter': '1""', 'Length': '6M', 'Thread Pitch': 'STD', 'Material Grade': 'BRONZE', 'Finish': 'LIGHT'}","Diameter: 1"" | Length: 6M | Thread Pitch: STD | Material Grade: BRONZE | Finish: LIGHT",31160032,355,CNMC-000355,False,77.4,356,CPCL,CP000356,"STUD HEX HEAD TYPE Diameter:1"""
47,ONGC,ON000047,Pipes & Tubes,TUBE,STAINLESS STEEL,STAINLESS STEEL TUBE End Type:STD,FOOTS,"{'Diameter': '12""', 'Wall Thickness': '3mm', 'Length': '10FT', 'Material Grade': 'STAINLESS STEEL 304', 'End Type': 'STD'}","Diameter: 12"" | Wall Thickness: 3mm | Length: 10FT | Material Grade: STAINLESS STEEL 304 | End Type: STD",27100037,46,CNMC-000046,True,84.1,46,CPCL,CP000046,STNLSS STEEL TUBE End Type:STD
350,GAIL,GA000350,Fasteners,STUD,HEX HEAD,HEX HEAD TYPE STUD Material Grade:BRONZE,KG,"{'Diameter': '1""', 'Length': '20FT', 'Thread Pitch': 'NORMAL', 'Material Grade': 'BRONZE', 'Finish': 'STD'}","Diameter: 1"" | Length: 20FT | Thread Pitch: NORMAL | Material Grade: BRONZE | Finish: STD",31160032,350,CNMC-000350,False,71.5,351,IOCL,IO000351,"HEX HEAD TYPE STUD Diameter:1"""
372,IOCL,IO000372,Fasteners,NUT,LOCK,LOCK TYPE NUT Material Grade:STAINLESS STEEL 316,NOS,"{'Diameter': '8""', 'Length': '6M', 'Thread Pitch': 'HEAVY', 'Material Grade': 'STAINLESS STEEL 316', 'Finish': 'LIGHT'}","Diameter: 8"" | Length: 6M | Thread Pitch: HEAVY | Material Grade: STAINLESS STEEL 316 | Finish: LIGHT",31160062,372,CNMC-000372,False,53.9,329,BHEL,BH000329,LOCK NUT Material Grade:STNLSS STEEL 316
480,CPCL,CP000480,Pumps,PUMP,MULTISTAGE,PUMP (MULTISTAGE) Speed:NORMAL,EACH,"{'Flow Rate': '25 M3/H', 'Head': 'HEAVY', 'Power': '25HP', 'Speed': 'NORMAL', 'Impeller Material': 'BRONZE'}",Flow Rate: 25 M3/H | Head: HEAVY | Power: 25HP | Speed: NORMAL | Impeller Material: BRONZE,40150077,480,CNMC-000480,True,100.0,481,CCL,CC000481,"PUMP, MULTISTAGE Speed:NORMAL"
582,BPCL,BP000582,Electrical,SWITCH,HV,HV SWITCH Voltage:415V,METER,"{'Voltage': '415V', 'Current Rating': '100HP', 'Power Rating': '50KW', 'Conductor Material': 'STAINLESS STEEL 304', 'Insulation Type': 'NORMAL'}",Voltage: 415V | Current Rating: 100HP | Power Rating: 50KW | Conductor Material: STAINLESS STEEL 304 | Insulation Type: NORMAL,26000002,582,CNMC-000582,False,55.3,580,BHEL,BH000580,SWITCH HV TYPE Power Rating:50KW
262,NTPC,NT000262,Bearings,BEARING,BALL,"BEARING (BALL) Outside Diameter:1""",NOS,"{'Inside Diameter': '3""', 'Outside Diameter': '1""', 'Width': '8mm', 'Load Rating': '10HP', 'Seal Type': 'STD'}","Inside Diameter: 3"" | Outside Diameter: 1"" | Width: 8mm | Load Rating: 10HP | Seal Type: STD",31170062,262,CNMC-000262,False,73.7,261,HPCL,HP000261,"bearing (ball) inside diameter:3"""
196,CCL,CC000196,Valves,VALVE,CHECK,valve check type temperature rating:10kw,EACH,"{'Size': '12""', 'Pressure Rating': '900 PSI', 'Body Material': 'CAST IRON', 'End Connection': 'HIGH', 'Temperature Rating': '10KW'}","Size: 12"" | Pressure Rating: 900 PSI | Body Material: CAST IRON | End Connection: HIGH | Temperature Rating: 10KW",40140061,196,CNMC-000196,True,88.0,198,NTPC,NT000198,"VALVE, CHECK Temperature Rating:10KW"
901,HPCL,HP000901,Gaskets & Seals,GASKET,GRAPHITE,GASKET GRAPHITE CUSTOM,NOS,{},,31180096,901,CNMC-000901,False,45.5,762,CPCL,CP000762,GASKET SPIRAL WOUND CUSTOM
752,HPCL,HP000752,Instruments,TEMPERATURE TRANSMITTER,ANALOG,TEMPERATURE TRANSMITTER (ANALOG) Housing Material:CAST IRON,NOS,"{'Range': '0-10 BAR', 'Accuracy': 'STD', 'Output Signal': 'HEAVY', 'Process Connection': 'HIGH', 'Housing Material': 'CAST IRON'}",Range: 0-10 BAR | Accuracy: STD | Output Signal: HEAVY | Process Connection: HIGH | Housing Material: CAST IRON,41000059,752,CNMC-000752,True,87.8,753,NTPC,NT000753,ANALOG TYPE TEMPERATURE TRANSMITTER Housing Material:CAST IRON
108,NTPC,NT000108,Valves,VALVE,BALL,"VALVE, BALL Temperature Rating:5HP",EACH,"{'Size': '12""', 'Pressure Rating': '300 PSI', 'Body Material': 'STAINLESS STEEL 316', 'End Connection': 'HEAVY', 'Temperature Rating': '5HP'}","Size: 12"" | Pressure Rating: 300 PSI | Body Material: STAINLESS STEEL 316 | End Connection: HEAVY | Temperature Rating: 5HP",40140061,105,CNMC-000105,True,100.0,109,CCL,CC000109,"VALVE, BALL Temperature Rating:5HP"
877,BPCL,BP000877,Pipes & Tubes,TUBE,STAINLESS STEEL,TUBE STAINLESS STEEL STD,FOOT,{},,27100037,877,CNMC-000877,False,56.0,47,ONGC,ON000047,STAINLESS STEEL TUBE End Type:STD
60,SAIL,SA000060,Pipes & Tubes,PIPE,STAINLESS STEEL,"stainless steel type pipe diameter:10""",METER,"{'Diameter': '10""', 'Wall Thickness': '15mm', 'Length': '20FT', 'Material Grade': 'CARBON STEEL', 'End Type': 'STD'}","Diameter: 10"" | Wall Thickness: 15mm | Length: 20FT | Material Grade: CARBON STEEL | End Type: STD",27100067,57,CNMC-000057,True,85.4,57,NTPC,NT000057,"PIPE, STAINLESS STEEL Diameter:10"""
665,BPCL,BP000665,Instruments,TEMPERATURE TRANSMITTER,SMART,SMART TYPE TEMPERATURE TRANSMITTER Housing Material:CARBON STEEL,EACH,"{'Range': '0-40 BAR', 'Accuracy': 'LIGHT', 'Output Signal': 'HEAVY', 'Process Connection': 'LIGHT', 'Housing Material': 'CARBON STEEL'}",Range: 0-40 BAR | Accuracy: LIGHT | Output Signal: HEAVY | Process Connection: LIGHT | Housing Material: CARBON STEEL,41000059,665,CNMC-000665,False,68.6,664,ONGC,ON000664,SMART TYPE TEMPERATURE TRANSMITTER Range:0-40 BAR
264,BHEL,BH000264,Bearings,BEARING,BALL,BALL BEARING Width:8mm,NOS,"{'Inside Diameter': '3""', 'Outside Diameter': '1""', 'Width': '8mm', 'Load Rating': '10HP', 'Seal Type': 'STD'}","Inside Diameter: 3"" | Outside Diameter: 1"" | Width: 8mm | Load Rating: 10HP | Seal Type: STD",31170062,260,CNMC-000260,True,87.8,260,IOCL,IO000260,BEARING-BALL Width:8mm
722,IOCL,IO000722,Instruments,PRESSURE GAUGE,SMART,PRESSURE GAUGE-SMART Housing Material:ALLOY STEEL,EACHS,"{'Range': '0-40 BAR', 'Accuracy': 'STD', 'Output Signal': 'HEAVY', 'Process Connection': 'STD', 'Housing Material': 'ALLOY STEEL'}",Range: 0-40 BAR | Accuracy: STD | Output Signal: HEAVY | Process Connection: STD | Housing Material: ALLOY STEEL,41000061,721,CNMC-000721,True,91.5,721,BPCL,BP000721,SMART PRESSURE GAUGE Housing Material:ALLOY STEEL
101,NTPC,NT000101,Valves,VALVE,PRESSURE RELIEF,VALVE PRESSURE RELIEF TYPE End Connection:HIGH,EACHS,"{'Size': '3""', 'Pressure Rating': '150 PSI', 'Body Material': 'CARBON STEEL', 'End Connection': 'HIGH', 'Temperature Rating': '50HP'}","Size: 3"" | Pressure Rating: 150 PSI | Body Material: CARBON STEEL | End Connection: HIGH | Temperature Rating: 50HP",40140061,101,CNMC-000101,False,68.3,103,BPCL,BP000103,VALVE PRESSURE RELIEF TYPE Body Material:CARBON STEL
444,SAIL,SA000444,Pumps,PUMP,POSITIVE DISPLACEMENT,PUMP (POSITIVE DISPLACEMENT) Head:HIGH,EACH,"{'Flow Rate': '200 M3/H', 'Head': 'HIGH', 'Power': '15HP', 'Speed': 'STD', 'Impeller Material': 'CARBON STEEL'}",Flow Rate: 200 M3/H | Head: HIGH | Power: 15HP | Speed: STD | Impeller Material: CARBON STEEL,40150077,444,CNMC-000444,False,67.3,446,ONGC,ON000446,"PUMP, POSITIVE DISPLACEMENT Speed:STD"
491,HPCL,HP000491,Pumps,PUMP,POSITIVE DISPLACEMENT,PUMP POSITIVE DISPLACEMENT TYPE Power:15HP,NOS,"{'Flow Rate': '25 M3/H', 'Head': 'NORMAL', 'Power': '15HP', 'Speed': 'HEAVY', 'Impeller Material': 'STAINLESS STEEL 316'}",Flow Rate: 25 M3/H | Head: NORMAL | Power: 15HP | Speed: HEAVY | Impeller Material: STAINLESS STEEL 316,40150077,491,CNMC-000491,False,65.0,486,IOCL,IO000486,"PUMP, POSITIVE DISPLACEMENT Head:NORMAL"
678,ONGC,ON000678,Instruments,LEVEL SWITCH,ELECTRONIC,"LEVEL SWITCH, ELECTRONIC Process Connection:HEAVY",NOS,"{'Range': '0-16 BAR', 'Accuracy': 'HIGH', 'Output Signal': 'STD', 'Process Connection': 'HEAVY', 'Housing Material': 'STAINLESS STEEL 316'}",Range: 0-16 BAR | Accuracy: HIGH | Output Signal: STD | Process Connection: HEAVY | Housing Material: STAINLESS STEEL 316,41000004,678,CNMC-000678,True,100.0,679,GAIL,GA000679,LEVEL SWITCH-ELECTRONIC Process Connection:HEAVY
305,CCL,CC000305,Bearings,BEARING,BALL,BEARING BALL TYPE Seal Type:HIGH,EACH,"{'Inside Diameter': '1""', 'Outside Diameter': '3/4""', 'Width': '2mm', 'Load Rating': '15HP', 'Seal Type': 'HIGH'}","Inside Diameter: 1"" | Outside Diameter: 3/4"" | Width: 2mm | Load Rating: 15HP | Seal Type: HIGH",31170062,303,CNMC-000303,True,87.8,303,HPCL,HP000303,BEARING (BALL) Seal Type:HIGH
342,HPCL,HP000342,Fasteners,BOLT,FLANGE,BOLT-FLANGE Finish:HIGH,NOSS,"{'Diameter': '3""', 'Length': '20FT', 'Thread Pitch': 'HEAVY', 'Material Grade': 'STAINLESS STEEL 304', 'Finish': 'HIGH'}","Diameter: 3"" | Length: 20FT | Thread Pitch: HEAVY | Material Grade: STAINLESS STEEL 304 | Finish: HIGH",31160064,342,CNMC-000342,False,63.5,340,ONGC,ON000340,bolt (flange) length:20ft
869,BPCL,BP000869,Instruments,CONTROL VALVE,PNEUMATIC,CONTROL VALVE PNEUMATIC STD,NOS,{},,41000013,869,CNMC-000869,False,47.0,760,CPCL,CP000760,CONTROL VALVE ELECTRONIC STD
150,SAIL,SA000150,Valves,VALVE,BUTTERFLY,"VALVE BUTTERFLY TYPE Size:2""",EACH,"{'Size': '2""', 'Pressure Rating': '2500 PSI', 'Body Material': 'STAINLESS STEEL 316', 'End Connection': 'STD', 'Temperature Rating': '25HP'}","Size: 2"" | Pressure Rating: 2500 PSI | Body Material: STAINLESS STEEL 316 | End Connection: STD | Temperature Rating: 25HP",40140061,150,CNMC-000150,False,74.1,151,NTPC,NT000151,VALVE BUTTERFLY TYPE Temperature Rating:25HP
125,IOCL,IO000125,Valves,VALVE,GATE,GATE VALVE End Connection:HEAVY,EACHS,"{'Size': '12""', 'Pressure Rating': '150 PSI', 'Body Material': 'CAST IRON', 'End Connection': 'HEAVY', 'Temperature Rating': '50KW'}","Size: 12"" | Pressure Rating: 150 PSI | Body Material: CAST IRON | End Connection: HEAVY | Temperature Rating: 50KW",40140061,122,CNMC-000122,True,86.6,123,CCL,CC000123,VALVE-GATE End Connection:HEAVY
710,ONGC,ON000710,Instruments,TEMPERATURE TRANSMITTER,ELECTRONIC,"TEMPERATURE TRANSMITTER, ELECTRONIC Housing Material:STAINLESS STEEL 316",NOSS,"{'Range': '0-25 BAR', 'Accuracy': 'NORMAL', 'Output Signal': 'HEAVY', 'Process Connection': 'STD', 'Housing Material': 'STAINLESS STEEL 316'}",Range: 0-25 BAR | Accuracy: NORMAL | Output Signal: HEAVY | Process Connection: STD | Housing Material: STAINLESS STEEL 316,41000059,705,CNMC-000705,True,92.4,705,SAIL,SA000705,ELECTRONIC TEMPERATURE TRANSMITTER Housing Material:STAINLESS STEEL 316
51,NTPC,NT000051,Pipes & Tubes,TUBE,WELDED,TUBE WELDED TYPE End Type:LIGHT,FOOTS,"{'Diameter': '3""', 'Wall Thickness': '5mm', 'Length': '10FT', 'Material Grade': 'CAST IRON', 'End Type': 'LIGHT'}","Diameter: 3"" | Wall Thickness: 5mm | Length: 10FT | Material Grade: CAST IRON | End Type: LIGHT",27100037,51,CNMC-000051,True,88.3,53,GAIL,GA000053,"tube, welded end type:light"
354,NTPC,NT000354,Fasteners,STUD,HEX HEAD,STUD-HEX HEAD Length:6M,NOS,"{'Diameter': '1""', 'Length': '6M', 'Thread Pitch': 'STD', 'Material Grade': 'BRONZE', 'Finish': 'LIGHT'}","Diameter: 1"" | Length: 6M | Thread Pitch: STD | Material Grade: BRONZE | Finish: LIGHT",31160032,354,CNMC-000354,True,100.0,358,IOCL,IO000358,"STUD, HEX HEAD Length:6M"
851,IOCL,IO000851,Instruments,PRESSURE GAUGE,SMART,PRESSURE GAUGE SMART HEAVY,NOS,{},,41000061,851,CNMC-000851,False,56.5,711,NTPC,NT000711,"PRESSURE GAUGE, SMART Accuracy:HEAVY"
143,CPCL,CP000143,Valves,VALVE,BALL,"VALVE BALL TYPE Size:3""",NOS,"{'Size': '3""', 'Pressure Rating': '2500 PSI', 'Body Material': 'STAINLESS STEEL 304', 'End Connection': 'NORMAL', 'Temperature Rating': '10HP'}","Size: 3"" | Pressure Rating: 2500 PSI | Body Material: STAINLESS STEEL 304 | End Connection: NORMAL | Temperature Rating: 10HP",40140061,143,CNMC-000143,False,73.2,142,SAIL,SA000142,VALVE BALL TYPE End Connection:NORMAL
471,BHEL,BH000471,Pumps,PUMP,SUBMERSIBLE,SUBMERSIBLE PUMP Flow Rate:10 M3/H,NOS,"{'Flow Rate': '10 M3/H', 'Head': 'NORMAL', 'Power': '50HP', 'Speed': 'LIGHT', 'Impeller Material': 'CAST IRON'}",Flow Rate: 10 M3/H | Head: NORMAL | Power: 50HP | Speed: LIGHT | Impeller Material: CAST IRON,40150077,469,CNMC-000469,True,90.2,469,CCL,CC000469,"PUMP, SUBMERSIBLE Flow Rate:10 M3/H"
400,BPCL,BP000400,Fasteners,BOLT,HEX HEAD,BOLT HEX HEAD TYPE Material Grade:BRONZE,NOS,"{'Diameter': '1""', 'Length': '20FT', 'Thread Pitch': 'LIGHT', 'Material Grade': 'BRONZE', 'Finish': 'STD'}","Diameter: 1"" | Length: 20FT | Thread Pitch: LIGHT | Material Grade: BRONZE | Finish: STD",31160064,397,CNMC-000397,True,100.0,397,IOCL,IO000397,BOLT HEX HEAD TYPE Material Grade:BRONZE
568,GAIL,GA000568,Electrical,CIRCUIT BREAKER,INSTRUMENTATION,INSTRUMENTATION CIRCUIT BREAKER Voltage:11KV,EACHS,"{'Voltage': '11KV', 'Current Rating': '50KW', 'Power Rating': '5HP', 'Conductor Material': 'STAINLESS STEEL 304', 'Insulation Type': 'LIGHT'}",Voltage: 11KV | Current Rating: 50KW | Power Rating: 5HP | Conductor Material: STAINLESS STEEL 304 | Insulation Type: LIGHT,26000027,568,CNMC-000568,True,84.2,570,BHEL,BH000570,CIRCUIT BREAKER INSTRUMENTATION TYPE Voltage:11KV
321,CCL,CC000321,Fasteners,BOLT,SOCKET HEAD,BOLT SOCKET HEAD TYPE Thread Pitch:HIGH,NOS,"{'Diameter': '6""', 'Length': '6M', 'Thread Pitch': 'HIGH', 'Material Grade': 'CARBON STEEL', 'Finish': 'NORMAL'}","Diameter: 6"" | Length: 6M | Thread Pitch: HIGH | Material Grade: CARBON STEEL | Finish: NORMAL",31160064,318,CNMC-000318,True,89.9,319,CPCL,CP000319,"BOLT, SOCKET HEAD Thread Pitch:HIGH"
20,CPCL,CP000020,Pipes & Tubes,TUBING,GALVANIZED,"TUBING, GALVANIZED Material Grade:BRONZE",FOOT,"{'Diameter': '1/2""', 'Wall Thickness': '2mm', 'Length': '10FT', 'Material Grade': 'BRONZE', 'End Type': 'HEAVY'}","Diameter: 1/2"" | Wall Thickness: 2mm | Length: 10FT | Material Grade: BRONZE | End Type: HEAVY",27100056,20,CNMC-000020,False,59.9,19,ONGC,ON000019,TUBING GALVANIZED TYPE End Type:HEAVY
